Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
Mike Trout,LAA,99,0.15151515,0.29292929,0.51724138,0.36144578,0.46464646,0.75903614,1.2236826,0.39759036,0.47826087,27.04765897,15.05911439,0.498275002,222.4062491,10155
Billy Hamilton,CHW,84,0.02380952,0.33333333,0.07142857,0.21518987,0.23170732,0.30379747,0.53550479,0.0886076,0.32692308,4.278420083,-5.893678345,0.229625034,42.17558816,10199
Tucker Barnhart,CIN,329,0.08206687,0.25227964,0.3253012,0.24573379,0.32218845,0.36518771,0.68737616,0.11945392,0.32038835,36.62659241,-3.214126432,0.302618814,82.74008209,10200
Jose Iglesias,2 Tms,354,0.03389831,0.14971751,0.22641509,0.25970149,0.29661017,0.36716418,0.66377435,0.10746269,0.29496403,35.4370449,-7.431084191,0.289055025,80.60297922,10231
Randal Grichuk,TOR,397,0.04785894,0.22418136,0.21348315,0.2386059,0.27707809,0.4155496,0.69262769,0.1769437,0.26937269,41.89053774,-6.184736971,0.295597476,82.28169944,10243
Brandon Belt,SFG,306,0.12091503,0.2875817,0.42045455,0.28030303,0.37908497,0.62878788,1.00787285,0.34848485,0.32450331,63.11276625,26.05726483,0.417347304,165.3808756,10264
Zack Wheeler,PHI,46,0,0.54347826,0,0.11363636,0.11363636,0.13636364,0.25,0.02272728,0.26315789,-2.280955094,-7.851389947,0.108133359,-39.91289324,10310
Danny Santana,BOS,95,0.06315789,0.22105263,0.28571429,0.18181818,0.24210526,0.35227273,0.59437799,0.17045455,0.19047619,7.05946012,-4.444698817,0.257878784,55.99516801,10322
Rafael Ortega,CHC,271,0.0701107,0.18450185,0.38,0.32128514,0.37407407,0.52610442,0.90017849,0.20481928,0.36702128,48.23300107,15.415874,0.383179955,138.9462903,10323
Marcell Ozuna,ATL,156,0.09615385,0.21153846,0.45454545,0.22142857,0.30128205,0.35714286,0.65842491,0.13571429,0.25490196,15.90052347,-2.990516466,0.291256903,78.07078351,10324
Wilfredo Tovar,NYM,11,0.09090909,0.36363636,0.25,0.2,0.27272727,0.2,0.47272727,0,0.33333333,0.497348698,-0.834711811,0.222711563,41.98367936,10416
Enrique Hernandez,BOS,352,0.08522727,0.19602273,0.43478261,0.24358974,0.32102273,0.42307692,0.74409965,0.17948718,0.27966102,44.74783259,2.121896324,0.321712256,99.11791085,10472
Jimmy Nelson,LAD,2,0,1,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,10547
Cesar Hernandez,2 Tms,435,0.08965517,0.22068966,0.40625,0.23907455,0.31264368,0.3470437,0.65968738,0.10796915,0.29513889,43.96510631,-8.711831973,0.290316898,82.49370467,10556
Chris Sale,BOS,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,10603
Rob Brantly,NYY,18,0,0.16666667,0,0.17647059,0.22222222,0.23529412,0.45751634,0.05882353,0.21428571,0.576287765,-1.603447613,0.206760536,26.64760399,10655
Gio Urshela,NYY,303,0.05280528,0.23762376,0.22222222,0.2543554,0.29372937,0.39721254,0.69094191,0.14285714,0.30731707,32.71596965,-3.976242541,0.298565611,88.66658123,10681
Ryan LaMarre,NYY,9,0.11111111,0.22222222,0.5,0.14285714,0.33333333,0.57142857,0.9047619,0.42857143,0,1.578293446,0.488425757,0.380018625,143.6922168,10700
Drew Hutchison,DET,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,10732
Corey Dickerson,2 Tms,312,0.06410256,0.17948718,0.35714286,0.27681661,0.33012821,0.41868512,0.74881333,0.14186851,0.32599119,40.12574512,2.343665242,0.323447518,103.7990306,10762
Jurickson Profar,SDP,322,0.12111801,0.1552795,0.78,0.24727273,0.35202492,0.34545455,0.69747947,0.09818182,0.29147982,38.67054281,-0.322501163,0.313215934,98.25173355,10815
R.J. Alaniz,CIN,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,10819
Andrelton Simmons,MIN,289,0.06228374,0.1349481,0.46153846,0.21132075,0.26573427,0.2490566,0.51479087,0.03773585,0.24336283,15.65175748,-19.34510496,0.233522596,43.92841105,10847
Jared Hoying,TOR,2,0,0.5,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,10882
Adam Duvall,2 Tms,413,0.05326877,0.30508475,0.17460317,0.24479167,0.2905569,0.53645833,0.82701523,0.29166666,0.27074236,60.50921356,10.49639629,0.345143971,116.9178185,10950
Phil Gosselin,LAA,216,0.05092593,0.26851852,0.18965517,0.25123153,0.29166667,0.36945813,0.6611248,0.1182266,0.32624113,21.31431245,-4.84251208,0.287329968,79.90219732,10953
Jacob deGrom,NYM,22,0,0.31818182,0,0.31818182,0.31818182,0.36363636,0.68181818,0.04545454,0.46666667,2.332008556,-0.33211246,0.296180839,89.71725767,10954
Kevin Kiermaier,TBR,268,0.09701493,0.23507463,0.41269841,0.25423729,0.32835821,0.40677966,0.73513787,0.15254237,0.32369942,32.60529542,0.151457578,0.315109501,104.4382165,11038
Merrill Kelly,ARI,36,0.11111111,0.44444444,0.25,0.1,0.20588235,0.13333333,0.33921568,0.03333333,0.21428571,0.045921917,-4.313548838,0.16960657,-0.630955947,11156
Vince Velasquez,2 Tms,24,0.08333333,0.25,0.33333333,0.11111111,0.2,0.11111111,0.31111111,0,0.16666667,0.059494775,-2.846819062,0.157077187,1.791820292,11189
Kole Calhoun,ARI,139,0.09352518,0.22302158,0.41935484,0.272,0.3381295,0.44,0.7781295,0.168,0.32222222,19.30442718,2.472026206,0.335921293,107.4250549,11200
Adam Eaton,2 Tms,239,0.07949791,0.25104603,0.31666667,0.20574163,0.29361702,0.3492823,0.64289932,0.14354067,0.25874126,23.23811935,-5.703922608,0.285271814,79.69314887,11205
Mike Freeman,CIN,51,0.07843137,0.29411765,0.26666667,0.17391304,0.25490196,0.17391304,0.428815,0,0.25806452,1.203677366,-4.972239537,0.196590494,13.85263134,11241
Jonathan Schoop,DET,478,0.0460251,0.19456067,0.23655914,0.25560538,0.29497908,0.39237668,0.68735576,0.1367713,0.29275362,50.72036211,-7.163721803,0.296312768,86.21501158,11265
Whit Merrifield,KCR,524,0.05534351,0.15076336,0.36708861,0.27743271,0.31679389,0.39130435,0.70809824,0.11387164,0.31280788,59.62466486,-3.829853906,0.305592666,90.74405129,11281
Bryan Holaday,ARI,30,0.03333333,0.36666667,0.09090909,0.22222222,0.3,0.2962963,0.5962963,0.07407408,0.375,2.559205599,-1.073686697,0.271169861,65.35552974,11287
Adrian Sanchez,WSN,28,0.03571429,0.10714286,0.33333333,0.2962963,0.32142857,0.37037037,0.69179894,0.07407407,0.33333333,3.097311926,-0.29338755,0.301762198,85.54197011,11338
Jake Marisnick,2 Tms,108,0.05555556,0.34259259,0.16216216,0.17894737,0.26415094,0.32631579,0.59046673,0.14736842,0.25454545,8.471670456,-4.606741808,0.262858385,62.2361951,11339
Sean Nolin,WSN,4,0,0.75,0,0,0,0,0,0,0,-0.556212622,-1.040598261,0,-100,11341
Jesus Aguilar,MIA,376,0.07712766,0.17287234,0.44615385,0.2611276,0.3180593,0.46290801,0.78096731,0.20178041,0.27413127,50.94697303,5.414722928,0.331831866,110.8211307,11342
Seth Frankoff,ARI,4,0.25,0.5,0.5,0,0.25,0,0.25,0,0,0.016098515,-0.468287124,0.172929138,1.527743163,11346
Yasmani Grandal,CHW,279,0.2078853,0.21863799,0.95081967,0.23255814,0.39784946,0.51162791,0.90947737,0.27906977,0.23571429,51.11395956,17.32806121,0.389492187,150.1739453,11368
Delino DeShields,CIN,29,0.13793103,0.17241379,0.8,0.32,0.4137931,0.56,0.9737931,0.24,0.36842105,5.908030656,2.39623477,0.414294679,155.2967879,11379
Ronald Torreyes,PHI,218,0.04587156,0.1146789,0.4,0.21782178,0.25352113,0.30693069,0.56045182,0.08910891,0.22988506,13.54744043,-12.85157692,0.243174643,47.82451262,11400
Jose Quintana,SFG,1,0,0,0,1,1,1,2,0,1,0.58825798,0.46716157,0.879055321,465.3562814,11423
Gary Sanchez,NYY,310,0.11612903,0.29354839,0.3956044,0.19259259,0.29677419,0.38888889,0.68566308,0.1962963,0.22560976,33.41780589,-4.122081164,0.298355159,88.52441028,11442
Mark Canha,OAK,415,0.13012048,0.20963855,0.62068966,0.23668639,0.37349398,0.3816568,0.75515078,0.14497041,0.28806584,58.86455111,8.609541021,0.339500697,119.4570166,11445
Tony Wolters,CHC,22,0.18181818,0.36363636,0.5,0.17647059,0.33333333,0.17647059,0.50980392,0,0.33333333,1.624921771,-1.039199246,0.257334865,57.18372508,11470
Odubel Herrera,PHI,339,0.06784661,0.15044248,0.45098039,0.26366559,0.31268437,0.43086817,0.74355254,0.16720258,0.28346457,42.12934558,1.077662642,0.318268644,96.61368836,11476
Christian Yelich,MIL,349,0.15186246,0.21489971,0.70666667,0.27054795,0.38681948,0.39383562,0.7806551,0.12328767,0.34123223,50.64155545,8.378908412,0.343443818,112.9918716,11477
Henry Ramos,ARI,28,0.07142857,0.28571429,0.25,0.15384615,0.21428571,0.15384615,0.36813186,0,0.22222222,0.160378463,-3.230321013,0.174987657,2.865179344,11481
Robbie Ray,TOR,3,0,0.33333333,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,11486
Michael A. Taylor,KCR,376,0.05851064,0.26595745,0.22,0.22383721,0.27733333,0.32848837,0.6058217,0.10465116,0.2875,30.54938095,-14.98286916,0.266264607,64.17595641,11489
Aaron Sanchez,SFG,7,0,0.71428571,0,0,0,0,0,0,0,-0.973372088,-1.821046957,0,-100,11490
Manny Machado,SDP,477,0.0754717,0.17190776,0.43902439,0.28837209,0.33752621,0.50930233,0.84682854,0.22093024,0.30149254,72.56727046,14.80428296,0.351937998,123.4097699,11493
Bryce Harper,PHI,409,0.16136919,0.19559902,0.825,0.33333333,0.44362745,0.71130952,1.15493697,0.37797619,0.35526316,101.0479233,51.51949164,0.46667187,193.0324556,11579
Jose Urena,DET,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,11589
Willson Contreras,CHC,351,0.10826211,0.2991453,0.36190476,0.21885522,0.33333333,0.4006734,0.73400673,0.18181818,0.28729282,45.20464545,2.699805593,0.323722992,100.316624,11609
Brandon Drury,NYM,51,0.05882353,0.25490196,0.23076923,0.27083333,0.31372549,0.39583333,0.70955882,0.125,0.33333333,5.945944132,-0.229972771,0.30897638,98.03062362,11615
Jameson Taillon,NYY,2,0.5,0,1,0,0.5,0,0.5,0,0,0.294204826,0.052012007,0.345858276,120.6151712,11674
Elias Diaz,COL,236,0.06355932,0.13983051,0.45454545,0.24770642,0.30084746,0.47706422,0.77791168,0.2293578,0.24137931,31.60160759,3.022854861,0.329907532,92.43339504,11680
Carlos Martinez,STL,21,0,0.52380952,0,0.1,0.1,0.15,0.25,0.05,0.22222222,-1.077762849,-3.620787456,0.106035092,-36.0128718,11682
Matt Harvey,BAL,4,0,0.5,0,0,0,0,0,0,0,-0.556212622,-1.040598261,0,-100,11713
Nick Castellanos,CIN,430,0.07209302,0.20697674,0.34831461,0.31007752,0.36511628,0.57105943,0.93617571,0.26098191,0.34285714,79.12034329,27.04888705,0.390455038,139.8079822,11737
J.T. Realmuto,PHI,381,0.08136483,0.23622047,0.34444444,0.27138643,0.34645669,0.45722714,0.80368383,0.18584071,0.32911392,55.42721691,9.289484757,0.343895263,113.2635086,11739
Kyle Ryan,CHC,2,0,0,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,11753
Drew Smyly,ATL,28,0,0.46428571,0,0.07407407,0.07407407,0.07407407,0.14814814,0,0.14285714,-2.384991182,-5.775690658,0.065115209,-68.85529092,11760
Hector Neris,PHI,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,11804
Taijuan Walker,NYM,41,0.02439024,0.53658537,0.04545455,0.13513514,0.17948718,0.13513514,0.31462232,0,0.33333333,-0.648530768,-5.613483573,0.148946811,-5.941872291,11836
Mason Williams,NYM,28,0.07142857,0.21428571,0.33333333,0.23076923,0.28571429,0.34615385,0.63186814,0.11538462,0.26315789,2.192899019,-1.197800457,0.262722658,67.97920879,11859
Joc Pederson,2 Tms,369,0.07859079,0.24932249,0.31521739,0.22960725,0.29810298,0.43504532,0.7331483,0.20543807,0.26431718,44.38402596,-0.300549282,0.313442021,93.1748005,11899
Hanser Alberto,KCR,128,0,0.109375,0,0.25409836,0.264,0.35245902,0.61645902,0.09836066,0.28440367,10.16793423,-5.332406228,0.264075321,62.6969828,11902
Joe Panik,2 Tms,200,0.05,0.125,0.4,0.23529412,0.27638191,0.32085561,0.59723752,0.08556149,0.25625,15.2304356,-8.988846376,0.26033507,61.45882373,11936
Travis Shaw,2 Tms,203,0.08866995,0.27586207,0.32142857,0.20994475,0.28712871,0.39226519,0.6793939,0.18232044,0.25423729,21.36328617,-3.219285036,0.294959862,81.95179948,11982
Nick Martini,CHC,38,0.13157895,0.21052632,0.625,0.28125,0.36842105,0.3125,0.68092105,0.03125,0.36,4.097917991,-0.503745584,0.298404197,83.8667999,12005
Jon Berti,MIA,167,0.09580838,0.22155689,0.43243243,0.23972603,0.3253012,0.34246575,0.66776695,0.10273972,0.30555556,17.9652308,-2.257869648,0.298085462,88.89582088,12037
Kyle Hendricks,CHC,40,0.05,0.5,0.1,0.14285714,0.18918919,0.17142857,0.36061776,0.02857143,0.33333333,-0.068960833,-4.912817228,0.165981106,-2.169545828,12049
Niko Goodrum,DET,217,0.08294931,0.34101382,0.24324324,0.18461538,0.26267281,0.34358974,0.60626255,0.15897436,0.25217391,17.6020693,-8.675851636,0.266104068,65.80750491,12092
Max Kepler,MIN,361,0.11911357,0.19390582,0.61428571,0.23151125,0.32686981,0.46945338,0.79632319,0.23794213,0.24122807,50.35647981,6.640675855,0.336659605,113.6026827,12144
Nick Ahmed,ARI,315,0.06666667,0.23809524,0.28,0.20618557,0.26198083,0.27835052,0.54033135,0.07216495,0.27102804,18.46450677,-19.68086234,0.238912093,44.39739873,12147
Eddie Rosario,2 Tms,292,0.07534247,0.14041096,0.53658537,0.2556391,0.31164384,0.46616541,0.77780925,0.21052631,0.25925926,39.17585369,3.815702011,0.330220286,106.8056405,12155
Austin Barnes,LAD,152,0.10526316,0.24342105,0.43243243,0.21641791,0.30921053,0.3358209,0.64503143,0.11940299,0.27659574,14.87063443,-3.536019873,0.286309575,79.841911,12158
Ben Gamel,2 Tms,292,0.15753425,0.26369863,0.5974026,0.25102881,0.36986301,0.40740741,0.77727042,0.1563786,0.33540373,41.68772639,6.327574713,0.340564174,113.2257344,12160
Xander Bogaerts,BOS,390,0.08717949,0.17435897,0.5,0.30057803,0.36666667,0.52023121,0.88689788,0.21965318,0.32958801,66.8884284,19.66082856,0.375356733,135.3574716,12161
Miguel Sano,MIN,358,0.10055866,0.37150838,0.27067669,0.21630094,0.29888268,0.51410658,0.81298926,0.29780564,0.27160494,50.94029026,7.587775526,0.340043402,115.8886091,12164
Jorge Bonifacio,PHI,3,0,0.66666667,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,12174
Maikel Franco,BAL,272,0.04779412,0.15441176,0.30952381,0.21484375,0.25735294,0.37109375,0.62844669,0.15625,0.22330097,23.10986759,-9.828355896,0.270753963,67.39529623,12179
Jorge Alfaro,MIA,224,0.04017857,0.3125,0.12857143,0.23809524,0.28571429,0.2952381,0.58095239,0.05714286,0.35251799,16.95784443,-10.16775138,0.259564296,63.8683101,12180
Jake Hager,2 Tms,12,0.08333333,0.58333333,0.14285714,0.18181818,0.25,0.18181818,0.43181818,0,0.5,0.358295542,-1.094861376,0.204152266,24.51762522,12198
Scott Schebler,LAA,24,0,0.54166667,0,0.20833333,0.20833333,0.33333333,0.54166666,0.125,0.45454545,1.199280034,-1.707033802,0.228460426,40.13284042,12225
Dan Winkler,CHC,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,12237
Rougned Odor,NYY,250,0.068,0.296,0.22972973,0.19111111,0.26907631,0.35555556,0.62463187,0.16444445,0.23943662,21.34579015,-8.928312311,0.271262089,70.22166953,12282
Kevan Smith,2 Tms,64,0.0625,0.359375,0.17391304,0.2,0.25,0.23333333,0.48333333,0.03333333,0.32432432,2.317221078,-5.432949153,0.211888824,26.94630562,12284
Colin Rea,MIL,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,12317
Jace Peterson,MIL,248,0.13306452,0.21774194,0.61111111,0.24170616,0.35080645,0.38388626,0.73469271,0.1421801,0.29605263,32.45291718,2.421007539,0.326225322,101.8048768,12325
Tommy La Stella,SFG,216,0.0787037,0.10648148,0.73913043,0.25128205,0.31308411,0.42051282,0.73359693,0.16923077,0.25301205,26.23850591,0.081681376,0.314883504,98.8093222,12371
Taylor Motter,2 Tms,15,0.13333333,0.26666667,0.5,0.15384615,0.26666667,0.30769231,0.57435898,0.15384616,0.22222222,1.083447176,-0.732998972,0.255364462,49.12698105,12399
Kevin Pillar,NYM,222,0.04054054,0.24774775,0.16363636,0.2254902,0.28828829,0.41176471,0.700053,0.18627451,0.26428571,24.74865823,-2.134744758,0.302804236,94.02053173,12434
Seth Lugo,NYM,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,12447
Curt Casali,SFG,175,0.11428571,0.27428571,0.41666667,0.24503311,0.34482759,0.39735099,0.74217858,0.15231788,0.33333333,22.16154883,0.969677108,0.321123525,102.8635145,12510
Kolten Wong,MIL,345,0.06956522,0.17681159,0.39344262,0.26058632,0.33623188,0.44299674,0.77922862,0.18241042,0.29411765,47.94886246,6.170601057,0.336043896,108.184083,12532
Marcus Semien,TOR,529,0.0926276,0.19470699,0.47572816,0.27368421,0.34215501,0.56421053,0.90636554,0.29052632,0.27941176,92.74854278,28.68854196,0.379972842,139.2815314,12533
C.J. Cron,COL,397,0.11335013,0.20906801,0.54216867,0.26923077,0.36775819,0.50887574,0.87663393,0.23964497,0.29707113,67.37153608,19.29626137,0.373172497,120.5429902,12546
John Hicks,TEX,19,0,0.21052632,0,0.31578947,0.31578947,0.68421053,1,0.36842106,0.30769231,3.887533777,1.58670199,0.41536051,167.8371804,12547
Eugenio Suarez,CIN,421,0.09501188,0.28028504,0.33898305,0.20754717,0.29216152,0.45552561,0.74768713,0.24797844,0.22413793,52.35885285,1.3772643,0.318380402,92.98051228,12552
Trevor Story,COL,434,0.0921659,0.25115207,0.36697248,0.2335958,0.31797235,0.41732283,0.73529518,0.18372703,0.2835249,53.4622985,0.906456625,0.316950823,84.01531732,12564
Nick Ramirez,SDP,3,0,0.33333333,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,12575
Alex Dickerson,SFG,285,0.06315789,0.24912281,0.25352113,0.22900763,0.29122807,0.41984733,0.7110754,0.1908397,0.26815642,32.3108499,-2.201626909,0.305089721,92.44622315,12649
Jerad Eickhoff,NYM,8,0,0,0,0.4,0.4,0.4,0.8,0,0.4,1.214970389,0.24619911,0.351622128,125.7379086,12664
Ryne Harper,WSN,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,12680
Trevor Bauer,LAD,15,0,0.46666667,0,0,0,0,0,0,0,-2.085797331,-3.902243479,0,-100,12703
Adrian Houser,MIL,31,0.03225806,0.70967742,0.04545455,0.03333333,0.06451613,0.03333333,0.09784946,0,0.125,-3.011025546,-6.765014251,0.05067006,-77.22558909,12718
Dillon Thomas,SEA,5,0,1,0,0,0,0,0,0,0,-0.695265777,-1.300747826,0,-100,12719
Breyvic Valera,TOR,71,0.09859155,0.08450704,1.16666667,0.234375,0.30985915,0.359375,0.66923415,0.125,0.24561404,7.475909545,-1.121935555,0.295327676,82.09943583,12758
Sonny Gray,CIN,28,0,0.28571429,0,0.14285714,0.14285714,0.14285714,0.28571428,0,0.2,-0.984243811,-4.374943287,0.125579332,-32.28389091,12768
Brad Miller,PHI,297,0.14141414,0.26936027,0.525,0.24409449,0.35353535,0.48818898,0.84172433,0.24409449,0.29113924,46.91369855,10.94806482,0.358979445,123.0638222,12775
John Brebbia,SFG,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,12777
Andy Burns,LAD,4,0.25,0.25,1,0.5,0.75,0.5,1.25,0,1,1.340720778,0.856335138,0.573176086,266.2213862,12779
Matt Wisler,SFG,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,12804
George Springer,TOR,249,0.10040161,0.21285141,0.47169811,0.25791855,0.3373494,0.55656109,0.89391049,0.29864254,0.26315789,42.43029852,12.27729246,0.374019997,135.2600838,12856
Brian Goodwin,CHW,205,0.13658537,0.19512195,0.7,0.25,0.35609756,0.45454545,0.81064301,0.20454545,0.28125,31.15052387,6.32575985,0.351721812,124.6581448,12858
James McCann,NYM,284,0.06690141,0.28521127,0.2345679,0.22137405,0.27464789,0.32442748,0.59907537,0.10305343,0.29378531,22.07567655,-12.31570385,0.262013711,67.51860069,12859
Anthony Rendon,LAA,169,0.10059172,0.18934911,0.53125,0.26,0.33727811,0.40666667,0.74394478,0.14666667,0.30434783,21.61776332,1.152470051,0.322668572,103.7752132,12861
Tyler Anderson,PIT,31,0,0.80645161,0,0.12903226,0.12903226,0.22580645,0.35483871,0.09677419,0.6,-0.468564832,-4.222553538,0.149796276,-10.70157653,12880
Gregory Polanco,PIT,276,0.10144928,0.24637681,0.41176471,0.22222222,0.30072464,0.41152263,0.71224727,0.18930041,0.25595238,30.97733393,-2.445275195,0.303718297,89.30279626,12907
Francisco Lindor,NYM,360,0.11944444,0.20555556,0.58108108,0.2254902,0.32773109,0.41503268,0.74276377,0.18954248,0.24545455,45.45887735,1.864169797,0.320685077,105.6378579,12916
Dylan Bundy,LAA,3,0,0.66666667,0,0.33333333,0.33333333,0.33333333,0.66666666,0,1,0.310151669,-0.053137561,0.29301844,83.74504816,12917
Archie Bradley,PHI,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,12918
Brandon Nimmo,NYM,266,0.13157895,0.19548872,0.67307692,0.28634361,0.38867925,0.45374449,0.84242374,0.16740088,0.3452381,43.98418428,11.77253926,0.367917916,136.3254123,12927
Phillip Evans,PIT,173,0.10404624,0.21965318,0.47368421,0.19078947,0.28901734,0.29605263,0.58506997,0.10526316,0.22727273,14.06071478,-6.888964125,0.26629779,64.99039199,12950
Joe Musgrove,SDP,38,0.02631579,0.39473684,0.06666667,0.12121212,0.14285714,0.18181818,0.32467532,0.06060606,0.21052632,-0.852616534,-5.454280109,0.140946293,-13.67323502,12970
Joe Ross,WSN,32,0,0.3125,0,0.30769231,0.33333333,0.30769231,0.64102564,0,0.5,3.154210385,-0.720874731,0.287199076,76.08019275,12972
Austin Hedges,CLE,220,0.04545455,0.27727273,0.16393443,0.17821782,0.21860465,0.29207921,0.51068386,0.11386139,0.2189781,9.530901461,-17.11030871,0.220425742,34.98079973,12976
Michael Perez,PIT,197,0.05583756,0.30456853,0.18333333,0.14130435,0.19796954,0.30434783,0.50231737,0.16304348,0.16239316,7.812933523,-16.04305922,0.215998844,32.31076312,12977
Javier Baez,2 Tms,403,0.03722084,0.34987593,0.10638298,0.256,0.29850746,0.47466667,0.77317413,0.21866667,0.34418605,52.93627823,4.134425061,0.326942314,104.5410862,12979
Cam Gallagher,KCR,86,0.05813953,0.18604651,0.3125,0.25974026,0.30120482,0.36363636,0.66484118,0.1038961,0.31147541,8.59917635,-1.815114898,0.28891697,79.47877442,12981
Jackie Bradley Jr.,MIL,350,0.05142857,0.30857143,0.16666667,0.16149068,0.22571429,0.26397516,0.48968945,0.10248448,0.22380952,14.83316781,-27.55057564,0.219287447,32.32648084,12984
Erick Castillo,CHC,7,0.14285714,0.14285714,1,0.16666667,0.28571429,0.16666667,0.45238096,0,0.2,0.326250184,-0.521424685,0.224395982,35.78306808,12990
John Andreoli,SDP,5,0.2,0.4,0.5,0.25,0.4,0.5,0.9,0.25,0.5,0.904356525,0.298874475,0.386672616,145.9771299,13012
Anthony DeSclafani,SFG,40,0.05,0.6,0.08333333,0.05882353,0.11111111,0.08823529,0.1993464,0.02941176,0.2,-2.340743357,-7.184599751,0.097337082,-42.53233438,13050
Teoscar Hernandez,TOR,454,0.06167401,0.26431718,0.23333333,0.27315914,0.32747253,0.45605701,0.78352954,0.18289787,0.33807829,63.30368485,8.325914774,0.336591674,109.9753557,13066
Yu Darvish,SDP,43,0,0.41860465,0,0.12195122,0.14285714,0.17073171,0.31358885,0.04878049,0.2173913,-1.030326753,-6.237472376,0.139104559,-14.86982411,13074
Josh Bell,WSN,386,0.09067358,0.19689119,0.46052632,0.26801153,0.33678756,0.47838617,0.81517373,0.21037464,0.29411765,57.08126399,10.33804978,0.346796794,114.8013087,13145
Jorge Polanco,MIN,433,0.08545035,0.19399538,0.44047619,0.26666667,0.33025404,0.50769231,0.83794635,0.24102564,0.27972028,66.75859932,14.32385385,0.354408769,125.5931418,13152
Eduardo Rodriguez,BOS,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,13164
Robel Garcia,HOU,95,0.04210526,0.36842105,0.11428571,0.125,0.17021277,0.19318182,0.36339459,0.06818182,0.18867925,-0.35491587,-11.85907481,0.163549405,-0.800903188,13167
Zach Davies,CHC,35,0,0.22857143,0,0.17857143,0.17857143,0.17857143,0.35714286,0,0.25,-0.321165845,-4.55954019,0.156974165,-8.021427935,13183
Orlando Arcia,2 Tms,65,0.07692308,0.26153846,0.29411765,0.16949153,0.23076923,0.25423729,0.48500652,0.08474576,0.21428571,2.252359741,-5.6189069,0.209532267,25.41426992,13185
Jacob Wilson,HOU,10,0.1,0.1,1,0.22222222,0.3,0.55555556,0.85555556,0.33333334,0.25,1.506401845,0.295437747,0.350134158,125.2465456,13254
Mike Zunino,TBR,246,0.08130081,0.3902439,0.20833333,0.15068493,0.2398374,0.39726027,0.63709767,0.24657534,0.14953271,21.58253439,-8.207182439,0.274103256,76.73642093,13265
Ross Stripling,TOR,4,0,0.25,0,0,0,0,0,0,0,-0.556212622,-1.040598261,0,-100,13273
Danny Coulombe,MIN,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,13293
Max Muncy,LAD,432,0.14583333,0.21759259,0.67021277,0.23966942,0.3587963,0.51239669,0.87119299,0.27272727,0.25306122,71.66879263,19.35514358,0.368577719,133.2921844,13301
Ildemaro Vargas,3 Tms,48,0.08333333,0.20833333,0.4,0.18181818,0.25,0.27272727,0.52272727,0.09090909,0.23529412,2.229990503,-3.58263717,0.223865911,37.11721777,13324
Deven Marrero,MIA,13,0.15384615,0.23076923,0.66666667,0.27272727,0.38461538,0.54545455,0.93006993,0.27272728,0.28571429,2.451703104,0.877449776,0.396004796,152.5147984,13325
Jake Lamb,2 Tms,144,0.13888889,0.28472222,0.48780488,0.19166667,0.3125,0.39166667,0.70416667,0.2,0.21621622,16.77521593,-0.662667091,0.308864479,94.77634282,13329
Omar Narvaez,MIL,373,0.09919571,0.18230563,0.54411765,0.28923077,0.36461126,0.44,0.80461126,0.15076923,0.33201581,54.83210742,9.663146539,0.345738084,114.4824747,13338
Adrian Sampson,CHC,5,0,0.6,0,0,0,0,0,0,0,-0.695265777,-1.300747826,0,-100,13339
Hoby Milner,MIL,2,0.5,0.5,1,0,0.5,0,0.5,0,0,0.294204826,0.052012007,0.345858276,114.5605643,13346
Luke Maile,MIL,29,0.06896552,0.20689655,0.33333333,0.23076923,0.31034483,0.34615385,0.65649868,0.11538462,0.3,2.973258794,-0.538537092,0.291981763,79.55656129,13355
Tyler Naquin,CIN,384,0.0703125,0.22916667,0.30681818,0.28285714,0.33854167,0.51428571,0.85282738,0.23142857,0.32793522,61.00573966,14.50471827,0.360079948,120.0730424,13359
